net,size,logtable,sizetable,logtree,sizetree,loglrdummy,sizelrdummy,logtreedummy,sizetreedummy,  loglgpair,sizelgpair,   logtreepair,sizetreepair,loglgld,sizelgld,  logtreeld,sizetreeld,loglgldpair,sizeldlgpair,logtreeldpair,sizetreeldpair
diabetes.bif,5000,-0.010451900036476933,1890,-0.36782833271155246,465,-0.20876977582996523,133,-0.46058382838290124,285,-0.04391990705137431,683,-0.2838761006917397,270,-0.013376314417643491,53,-0.09422553204633803,210,-0.013110902461390316,277,-0.09422553204633803,210
diabetes.bif,5000,-0.018640490770395958,1862,-0.21549928602433885,938,-0.6513601887088375,237,-0.47717399055573506,448,-0.7407270717667652,473,-0.4344171661166681,448,-0.012047546184174546,39,-0.06826755269054881,182,-0.01206378361134526,53,-0.06826755269054881,182
diabetes.bif,5000,-1.4301617773321078,6720,-1.550273800518571,1520,-1.3712836795125698,447,-1.6210791774166091,320,-1.3650087323005042,576,-1.514628524448803,360,-1.3009177413926558,863,-1.4695188713738023,260,-1.3020330891810572,961,-1.430969381783094,340
diabetes.bif,5000,-0.050561208472321706,1650,-0.18661178615458854,1150,-0.6682003703801025,230,-0.6160106757567475,600,-0.6426995150587165,402,-0.5504302572145491,570,-0.04994087019945647,214,-0.15638934530540097,210,-0.04975165449559341,231,-0.24601240587332887,170
diabetes.bif,5000,-0.0588617076746306,495,-0.10929674052685989,387,-0.2270850120562762,110,-0.19694592222467946,306,-0.15755335957195143,242,-0.17251734336592253,279,-0.05770107090670092,99,-0.08126348566540256,126,-0.05804610949807004,146,-0.06386020659421104,117
diabetes.bif,5000,-0.2195365033849976,770,-0.2562885354072735,560,-0.2434260709770415,98,-0.4334930275074946,196,-0.24077540578317538,133,-0.39090891251628396,182,-0.21424187784145923,205,-0.293293627814939,133,-0.21406059658972937,207,-0.2729666894017496,161
diabetes.bif,5000,-0.6185798873638723,550,-0.6694833856084679,250,-0.6367695124931326,88,-0.7187381303971258,180,-0.6354374786435069,87,-0.6553578459726871,165,-0.6088350134346612,183,-0.6329635197193686,105,-0.6086921827243493,197,-0.6242649048939385,95
diabetes.bif,5000,-0.006563229507929626,576,-0.008351522991818825,408,-0.012012319029112664,40,-0.018625697673487932,180,-0.007722256554316084,155,-0.020046936818987286,144,-0.007228556738379758,45,-0.022479783343928535,168,-0.007228768074068422,144,-0.020046936818987286,144
diabetes.bif,5000,-0.007138075502058278,1890,-0.38899369775036635,465,-0.20380188558414014,129,-0.48792586687381945,285,-0.045428635964513187,673,-0.32730836733506496,255,-0.0075867792743537325,72,-0.06171288482306424,210,-0.00890258548885608,321,-0.06171288482306424,210
diabetes.bif,5000,-0.011389795624083019,1862,-0.1924969607321101,938,-0.6213735181034116,233,-0.4736201179448097,448,-0.7114055794885941,443,-0.38862907564926225,476,-0.008324292173659167,64,-0.058915976618974845,182,-0.008481574834748146,81,-0.058915976618974845,182
diabetes.bif,5000,-1.4482933638825033,6720,-1.5770473984939208,1520,-1.396975620090749,439,-1.6054337474680203,340,-1.3921871688872962,580,-1.5618677754709347,300,-1.3176095191603385,828,-1.5382911225179419,300,-1.3187731185849576,964,-1.5086206715749257,320
diabetes.bif,5000,-0.04263071381828277,1650,-0.16899424254616638,1150,-0.6504957768775763,228,-0.5486289974550382,620,-0.6367075309816752,412,-0.5200762344311545,580,-0.043277498210250044,185,-0.1341433454116769,190,-0.04356686356169153,228,-0.17581189606523817,190
diabetes.bif,5000,-0.07281600675956183,495,-0.07374827227962859,459,-0.22658341674810312,112,-0.2340571393320587,297,-0.18601467696484905,249,-0.1589420285500801,288,-0.07212362265522233,97,-0.07595900965793899,117,-0.07200337544697959,144,-0.0841174571573729,108
diabetes.bif,5000,-0.23808185276540822,770,-0.23809611336975636,630,-0.2552885951540664,102,-0.4601451117451223,189,-0.25312109135933153,152,-0.4251551814060277,182,-0.2320857578128442,205,-0.3333959768385051,168,-0.2319605200992172,223,-0.3116659505967446,140
diabetes.bif,5000,-0.5952189484662254,550,-0.6219150890357149,300,-0.6072375195242111,87,-0.7030864937764579,180,-0.6055505012621788,85,-0.6125632054304279,150,-0.5849191717702824,198,-0.6090872367185585,95,-0.5843256447637861,212,-0.5872939761017212,85
diabetes.bif,5000,-0.006051715610663694,576,-0.007466255312288866,408,-0.015241117183954583,36,-0.019721387594194402,180,-0.007234631120434266,147,-0.019411921486170065,144,-0.006379823584091604,55,-0.023358281575361396,168,-0.006538676600297747,125,-0.01942813781861504,144
diabetes.bif,5000,-0.008875372027215386,1890,-0.4038221271556189,465,-0.1968214546853425,143,-0.42608644663124634,315,-0.03851344878613371,641,-0.26634715089207367,285,-0.008843117785045873,75,-0.0740197541714489,225,-0.009931259405484916,334,-0.0740197541714489,225
diabetes.bif,5000,-0.012995130316390574,1862,-0.20632940581371223,938,-0.6129396815794653,245,-0.4589566249108013,462,-0.7107958927873222,439,-0.4466526453576663,434,-0.009494133530151305,85,-0.06309390508413527,182,-0.009455771681588645,112,-0.06309390508413527,182
diabetes.bif,5000,-1.4259049499202525,6720,-1.5792670488083689,1520,-1.3942464675439168,440,-1.645889181939611,300,-1.3870793525388891,611,-1.546540087836492,380,-1.2985916630643064,809,-1.5040439055102353,340,-1.29875326294458,942,-1.5318388479330984,260
diabetes.bif,5000,-0.038819409133332206,1650,-0.168679655681511,1150,-0.6365595566556862,228,-0.6235265485628219,570,-0.6445311785119511,444,-0.5566907319822758,560,-0.03927530831103013,235,-0.18618738577855332,240,-0.03945497622176257,288,-0.1871951186856114,240
diabetes.bif,5000,-0.07135041880353088,495,-0.09755298999129029,423,-0.2241383934376223,112,-0.22801282198249737,297,-0.17621292834687227,275,-0.16648277698582448,297,-0.06982298752665148,96,-0.09848426263280559,108,-0.07034559394154047,128,-0.08145605981518655,108
diabetes.bif,5000,-0.23635767791090984,770,-0.2363239499995906,630,-0.253213784776014,103,-0.47403213233500663,182,-0.25013747522620033,136,-0.41820048035682605,189,-0.22859921095665858,193,-0.28866631815414884,126,-0.22924027541870065,200,-0.3008253655573262,147
diabetes.bif,5000,-0.6040912416118566,550,-0.6268966546940598,300,-0.6081949972531601,86,-0.6673278612350069,210,-0.6068509660697455,86,-0.6679249709706598,205,-0.5883423946688743,194,-0.6056686533508221,90,-0.5874526879493018,201,-0.6001111574588087,100
diabetes.bif,5000,-0.007335345992121783,576,-0.008944096046311514,408,-0.02297487858493186,40,-0.03280091269062604,168,-0.011205992208000002,156,-0.02351241898362246,144,-0.010624179595976195,65,-0.02788435448965925,168,-0.009661542246071684,151,-0.023728968063108223,144
diabetes.bif,5000,-0.0064877771767669285,1890,-0.4105530703555306,465,-0.2031751832912077,129,-0.451649113608663,315,-0.04084469316561926,528,-0.27571991653013794,285,-0.006010848624793366,46,-0.07085643349652401,225,-0.006864545796627458,262,-0.07085643349652401,225
diabetes.bif,5000,-0.014276750937568113,1862,-0.21761494410248033,938,-0.6037124689498398,251,-0.4751608134452479,448,-0.7053931251657145,437,-0.42776380909376877,448,-0.011633045175167306,66,-0.06915237976398807,182,-0.011769669816384614,92,-0.06915237976398807,182
diabetes.bif,5000,-1.4730779243821353,6720,-1.6067018669482773,1920,-1.395960283572718,449,-1.636522811557119,320,-1.3899642938616037,601,-1.5407511185779976,360,-1.3069437513758493,846,-1.4557956058210049,300,-1.3084460321226012,973,-1.4557956058210049,300
diabetes.bif,5000,-0.03505778951168796,1650,-0.22649324296668974,1050,-0.6234887375864284,231,-0.6365185784934986,570,-0.6629783270944319,415,-0.5808696299306583,540,-0.037347550106188156,266,-0.2744062658884856,220,-0.037085580808712645,342,-0.26992050890590985,220
diabetes.bif,5000,-0.07461104026777743,495,-0.10112090058352266,423,-0.2381083464920133,108,-0.23665272476769578,297,-0.16588610224559042,236,-0.16249711016900883,288,-0.07500994917982205,93,-0.07335703816435744,117,-0.07433873383013012,130,-0.07903785301453439,108
diabetes.bif,5000,-0.23919201879775587,770,-0.23919506053531492,630,-0.2584168886012371,103,-0.46303929957776974,203,-0.255898789789361,143,-0.4370228225124371,196,-0.23384763518561513,201,-0.32802526358038087,140,-0.23302207301482653,213,-0.32837740901478135,105
diabetes.bif,5000,-0.5865505613376778,550,-0.6327043703188845,250,-0.6007515417226,88,-0.6726531180976213,175,-0.599094423257141,88,-0.678403280334438,155,-0.5759683102462637,191,-0.6039596623041511,95,-0.5756354020928779,193,-0.5928597158154287,75
diabetes.bif,5000,-0.011915483437639303,576,-0.013043931873843667,408,-0.01564586344416461,37,-0.03625185406475236,168,-0.013153773901811713,148,-0.033056475637579595,144,-0.012387574894597709,51,-0.03179773131300543,168,-0.01240576439460046,140,-0.033056475637579595,144
diabetes.bif,5000,-0.010064525446547767,1890,-0.41404036713580517,465,-0.20131815369386102,134,-0.49741456027443465,300,-0.035464100020772854,538,-0.286704709880542,285,-0.012458689023390613,41,-0.07088803361512405,210,-0.012249976016381227,299,-0.07088803361512405,210
diabetes.bif,5000,-0.015616639864657585,1862,-0.20704969494479464,938,-0.6320412739107766,242,-0.47433945914889164,448,-0.7217363880572799,431,-0.426224471334799,448,-0.016322293077989884,48,-0.06829926472983976,182,-0.01616083567460436,57,-0.06829926472983976,182
diabetes.bif,5000,-1.4700286929467603,6720,-1.6071957464495892,1520,-1.4081610812915344,435,-1.6448909688763782,300,-1.4024932107721495,576,-1.5538154684834327,360,-1.3159014405747116,783,-1.483584209294617,340,-1.3175625757136287,923,-1.5046248415465584,320
diabetes.bif,5000,-0.03372581729855724,1650,-0.16544833670112608,1150,-0.6267890088358999,234,-0.6116815591192593,570,-0.6663684774493298,434,-0.6000170763442286,560,-0.03762766443772787,253,-0.22120075714999138,240,-0.03787642584300594,332,-0.29869471056713487,210
diabetes.bif,5000,-0.06272177017727527,495,-0.06271783713946126,459,-0.22789556712999728,109,-0.2257234261602624,297,-0.16002082354292416,245,-0.17282641435026935,279,-0.06275874587189179,87,-0.0649947212480423,117,-0.06286732814101184,114,-0.06834031583752016,117
diabetes.bif,5000,-0.2534032544739411,770,-0.25338060963921394,630,-0.2675881516424069,104,-0.47293324736611814,196,-0.2657238964683184,139,-0.41989233532583514,217,-0.2504191924767834,218,-0.30739263069618766,140,-0.25034442312040384,218,-0.30207022328791283,133
diabetes.bif,5000,-0.5852495942266126,550,-0.6072354785363754,300,-0.6063830162560169,89,-0.7203525918437197,150,-0.6049056584705397,84,-0.673241207626791,150,-0.5770763569808467,174,-0.5858620725037964,95,-0.5771684496593714,188,-0.586081938149689,85
diabetes.bif,5000,-0.007279874331562822,576,-0.010125566495233593,408,-0.024899371239826832,38,-0.03364152062147814,168,-0.011755350917085707,162,-0.03571354764195879,144,-0.011047984977400218,43,-0.028427541678525483,168,-0.01010426995807376,145,-0.03571354764195879,144
diabetes.bif,5000,-0.012996788754073788,1890,-0.4094395968322843,465,-0.1996005472669829,130,-0.5033163013404295,300,-0.04130099299929048,529,-0.2814740259378284,285,-0.012212266783695259,68,-0.06174086062928413,240,-0.012791121498310845,361,-0.06174086062928413,240
diabetes.bif,5000,-0.01167936318204145,1862,-0.15560595256777537,1022,-0.6106187551577225,246,-0.4496815083362332,462,-0.7106333939667182,477,-0.4366706198420251,448,-0.014348479504109552,118,-0.07051978886255628,182,-0.014204208375325664,82,-0.07051978886255628,182
diabetes.bif,5000,-1.4866428419342692,6720,-1.6485866403442029,1520,-1.4066965344788904,435,-1.6186005320624515,340,-1.401550703612744,618,-1.565786674043947,320,-1.3225249197047233,805,-1.4339108425768368,320,-1.3231291904403293,924,-1.4339108425768368,320
diabetes.bif,5000,-0.03336621724446235,1650,-0.17689979118545388,1150,-0.6231876826317798,231,-0.6501647249431954,550,-0.6440114985879851,474,-0.5611806163482409,540,-0.03616575090501205,257,-0.27612988067767696,230,-0.03620001466137302,361,-0.2473580400157101,240
diabetes.bif,5000,-0.0608340728033248,495,-0.08781142031517454,423,-0.22216835600563095,110,-0.21602648455257845,297,-0.1964985034749598,250,-0.15371159828711617,306,-0.061588232520191966,89,-0.07725408284943809,117,-0.0611713530070416,106,-0.06835104204796143,117
diabetes.bif,5000,-0.2430558746430357,770,-0.24289944514013673,630,-0.260811265246554,101,-0.48175958344034864,175,-0.25811654760276714,135,-0.4260944619818181,203,-0.2355345821636303,193,-0.3262416335052832,140,-0.23499382533453073,206,-0.29109600167412164,154
diabetes.bif,5000,-0.596630325678442,550,-0.6457297929989552,250,-0.6102344960169246,88,-0.6457155263422664,210,-0.6083266211488373,83,-0.6678689691453643,175,-0.5864879524225197,180,-0.6026659057311654,95,-0.5868609786504726,194,-0.5941844095990589,90
diabetes.bif,5000,-0.005424150572458005,576,-0.006027164707791031,408,-0.00838157141854674,40,-0.01820147940847743,180,-0.006935145317859177,163,-0.0203796323676562,144,-0.006035625002091484,67,-0.02454837177396127,168,-0.0059457265092015335,131,-0.0203796323676562,144
diabetes.bif,5000,-0.01658452859373694,1890,-0.42143448440395287,465,-0.1977700403493926,129,-0.512803014595009,300,-0.056602875433365014,557,-0.32231389740377947,270,-0.01828059044801018,62,-0.08915545070031144,225,-0.01760212963963022,247,-0.09097897789062848,270
diabetes.bif,5000,-0.014433647887263017,1862,-0.20895463583927062,938,-0.6286199804935017,245,-0.4462290686078298,462,-0.7206348539910701,462,-0.3906408622853403,476,-0.013613530466158824,69,-0.06749765458287388,182,-0.013518665417168282,96,-0.06749765458287388,182
diabetes.bif,5000,-1.4851178952151054,6720,-1.6318265837027581,1520,-1.404818774845415,443,-1.6611399148858437,320,-1.4003671880328,612,-1.5814709661510116,340,-1.3255555911636245,804,-1.484109992802677,360,-1.3274262519991096,896,-1.469009956096719,360
diabetes.bif,5000,-0.03537940567390546,1650,-0.11981085363540524,1250,-0.6218101533962433,230,-0.6402303773976876,550,-0.6355244466276228,430,-0.6128109587482545,510,-0.03547908557047835,231,-0.21701821791495982,210,-0.035670019086672326,371,-0.21701821791495982,210
diabetes.bif,5000,-0.062047325920976115,495,-0.06269847410369216,459,-0.219899424812798,109,-0.21140773479238087,306,-0.15566055725681313,241,-0.14244939806250914,315,-0.059919444362965736,93,-0.08754482125384126,117,-0.0596264297298502,127,-0.06921301141618322,108
diabetes.bif,5000,-0.23966810326722993,770,-0.2396481085178298,630,-0.25527998646192357,97,-0.46010154943266296,203,-0.25271081155605885,137,-0.40710392259875444,217,-0.23127185418028548,209,-0.3367577186653649,140,-0.23149637286160887,239,-0.27008273267857924,147
diabetes.bif,5000,-0.5792540338432758,550,-0.6193584483220405,250,-0.5923451563679023,87,-0.6735736417006176,160,-0.5902181874833388,91,-0.6689799238967848,165,-0.5700258071345053,199,-0.5784250631213779,85,-0.5698257098292892,202,-0.5843153733207237,95
diabetes.bif,5000,-0.005927776868085371,576,-0.007182309080686308,408,-0.013997319880909336,40,-0.028888151823279175,168,-0.008406431561606791,153,-0.041015019820780194,132,-0.007228077781602947,62,-0.026277636303080932,144,-0.007246871935150742,155,-0.041015019820780194,132
diabetes.bif,5000,-0.011841175846406789,1890,-0.4157608143949975,465,-0.20349029216688905,135,-0.5030914974010592,300,-0.04164265173891367,525,-0.3311142400686642,255,-0.012582509928816748,40,-0.0818646086072328,240,-0.013176062599059724,292,-0.0818646086072328,240
diabetes.bif,5000,-0.01648653101378539,1862,-0.1617498565012508,1022,-0.5987934410436606,247,-0.4549021625161664,462,-0.721114540580812,465,-0.45457405970284354,434,-0.01189588487534526,48,-0.06614204365666908,182,-0.01194034281976686,64,-0.06614204365666908,182
diabetes.bif,5000,-1.4890556242341988,6720,-1.6410769477095026,1520,-1.427567179998289,441,-1.6433272903991467,340,-1.418865586810301,586,-1.5724991010499814,360,-1.3448194864493044,831,-1.4853709737348755,360,-1.345452124555511,968,-1.4889898600227904,340
diabetes.bif,5000,-0.032816783029459395,1650,-0.16843136764139077,1150,-0.6180335710503271,232,-0.6255646600265334,540,-0.6485336572736784,416,-0.6001932520429949,500,-0.03417698518589396,256,-0.25364835534863,230,-0.0341048906880655,310,-0.2628291485037616,230
diabetes.bif,5000,-0.07867237922224701,495,-0.13800426792173026,387,-0.23120031607075198,107,-0.23558546307419242,297,-0.1820271750282699,246,-0.18271575615389818,270,-0.07752529480924471,100,-0.07871774390644012,117,-0.07785785089873871,138,-0.08700277504946265,108
diabetes.bif,5000,-0.24375781088338053,770,-0.2434769290021462,630,-0.26333572898114477,108,-0.4657346163253258,210,-0.26310454807877676,146,-0.4206591519556511,203,-0.23664802818789094,187,-0.2984011346111456,133,-0.23616682223213048,206,-0.28112287442859124,161
diabetes.bif,5000,-0.5842383583941195,550,-0.631317645898338,250,-0.6078228999514215,83,-0.6872869502080602,165,-0.6062429923346343,82,-0.6366540541997677,135,-0.5781092878346434,190,-0.5983466178377348,95,-0.5781398810651828,196,-0.5916383425066052,75
diabetes.bif,5000,-0.01066399118967104,576,-0.012153061927966044,408,-0.020637878704079633,39,-0.0330639171901525,168,-0.012609876122569533,159,-0.03557403977244887,144,-0.012560659546437949,52,-0.028637115550772016,168,-0.011634174683886288,149,-0.03557403977244887,144
diabetes.bif,5000,-0.010115291448704742,1890,-0.4181024077299445,465,-0.19637509834514677,129,-0.4931183524673813,300,-0.041890771074889234,552,-0.2633099582165334,285,-0.012210480510477734,41,-0.06307125311936654,240,-0.012557875156832052,315,-0.06307125311936654,240
diabetes.bif,5000,-0.014166803989208441,1862,-0.20687000438774053,938,-0.623467939959046,243,-0.47002610992003174,448,-0.7548415181019232,448,-0.4228592785176917,448,-0.012125610452423477,49,-0.06823606734409482,182,-0.01196283581914878,79,-0.06823606734409482,182
diabetes.bif,5000,-1.4557222284670805,6720,-1.610265933315186,1920,-1.4156863927785088,440,-1.6303271751882398,320,-1.411097922349711,617,-1.5626157362058994,340,-1.326519937778643,810,-1.451150197263203,360,-1.3275036162035623,925,-1.4864346368981505,320
diabetes.bif,5000,-0.037019553904802605,1650,-0.2154504166820248,1050,-0.614229703274278,232,-0.6637491611836134,540,-0.6286048400487212,405,-0.5499423343794054,550,-0.036021960783641234,274,-0.3679201715053688,220,-0.035643139972445566,345,-0.3679201715053688,220
